hts8;mfn_text_rate;mfn_rate_type_code;mfn_ad_val_rate;mfn_specific_rate;new_eu_rate
29147960;Free;0;0;0;15
29152910;Free;0;0;0;15
29153960;Free;0;0;0;15
29161410;Free;0;0;0;15
29162010;Free;0;0;0;15
29163455;Free;0;0;0;15
29163904;Free;0;0;0;15
29163917;Free;0;0;0;15
29163977;Free;0;0;0;15
29171935;Free;0;0;0;15
29173908;Free;0;0;0;15
29173912;Free;0;0;0;15
29181200;Free;0;0;0;15
29181310;Free;0;0;0;15
29181320;Free;0;0;0;15
29181330;Free;0;0;0;15
29181912;Free;0;0;0;15
29182908;Free;0;0;0;15
29182939;Free;0;0;0;15
29183015;Free;0;0;0;15
29183070;Free;0;0;0;15
29189906;Free;0;0;0;15
29189914;Free;0;0;0;15
29199015;Free;0;0;0;15
29201100;Free;0;0;0;15
29211201;Free;0;0;0;15
29211300;Free;0;0;0;15
29211931;Free;0;0;0;15
29213005;Free;0;0;0;15
29214216;Free;0;0;0;15
29214236;Free;0;0;0;15
29214304;Free;0;0;0;15
29214324;Free;0;0;0;15
29214405;Free;0;0;0;15
29214525;Free;0;0;0;15
29214600;Free;0;0;0;15
29214915;Free;0;0;0;15
29215904;Free;0;0;0;15
29215917;Free;0;0;0;15
29221400;Free;0;0;0;15
29221933;Free;0;0;0;15
29222125;Free;0;0;0;15
29222906;Free;0;0;0;15
29222908;Free;0;0;0;15
29222913;Free;0;0;0;15
29222920;Free;0;0;0;15
29223100;Free;0;0;0;15
29223905;Free;0;0;0;15
29223917;Free;0;0;0;15
29224400;Free;0;0;0;15
29224905;Free;0;0;0;15
29224960;Free;0;0;0;15
29225007;Free;0;0;0;15
29225013;Free;0;0;0;15
29232010;Free;0;0;0;15
29241100;Free;0;0;0;15
29242108;Free;0;0;0;15
29242112;Free;0;0;0;15
29242400;Free;0;0;0;15
29242901;Free;0;0;0;15
29242903;Free;0;0;0;15
29242923;Free;0;0;0;15
29242926;Free;0;0;0;15
29242928;Free;0;0;0;15
29242933;Free;0;0;0;15
29242957;Free;0;0;0;15
29242980;Free;0;0;0;15
29251200;Free;0;0;0;15
29251930;Free;0;0;0;15
29251970;Free;0;0;0;15
29252918;Free;0;0;0;15
29252970;Free;0;0;0;15
29262000;Free;0;0;0;15
29263010;Free;0;0;0;15
29269001;Free;0;0;0;15
29269011;Free;0;0;0;15
29269016;Free;0;0;0;15
29269019;Free;0;0;0;15
29269050;Free;0;0;0;15
29270003;Free;0;0;0;15
29270018;Free;0;0;0;15
29280015;Free;0;0;0;15
29291027;Free;0;0;0;15
29299005;Free;0;0;0;15
29302070;Free;0;0;0;15
29303030;Free;0;0;0;15
29304000;Free;0;0;0;15
29309026;Free;0;0;0;15
29309042;Free;0;0;0;15
29309046;Free;0;0;0;15
29309071;Free;0;0;0;15
29319005;Free;0;0;0;15
29319070;Free;0;0;0;15
29321200;Free;0;0;0;15
29329500;Free;0;0;0;15
29329904;Free;0;0;0;15
29329932;Free;0;0;0;15
29329955;Free;0;0;0;15
29331904;Free;0;0;0;15
29331915;Free;0;0;0;15
29331918;Free;0;0;0;15
29331970;Free;0;0;0;15
29332905;Free;0;0;0;15
29332960;Free;0;0;0;15
29333100;Free;0;0;0;15
29333301;Free;0;0;0;15
29333908;Free;0;0;0;15
29333910;Free;0;0;0;15
29334100;Free;0;0;0;15
29334917;Free;0;0;0;15
29335210;Free;0;0;0;15
29335290;Free;0;0;0;15
29335300;Free;0;0;0;15
29335500;Free;0;0;0;15
29335985;Free;0;0;0;15
29336920;Free;0;0;0;15
29337200;Free;0;0;0;15
29337904;Free;0;0;0;15
29337940;Free;0;0;0;15
29339100;Free;0;0;0;15
29339200;Free;0;0;0;15
29339901;Free;0;0;0;15
29339902;Free;0;0;0;15
29339905;Free;0;0;0;15
29339908;Free;0;0;0;15
29339911;Free;0;0;0;15
29339916;Free;0;0;0;15
29339942;Free;0;0;0;15
29339951;Free;0;0;0;15
29339958;Free;0;0;0;15
29339989;Free;0;0;0;15
29341070;Free;0;0;0;15
29342025;Free;0;0;0;15
29343018;Free;0;0;0;15
29349100;Free;0;0;0;15
29349901;Free;0;0;0;15
29349903;Free;0;0;0;15
29349907;Free;0;0;0;15
29349909;Free;0;0;0;15
29349970;Free;0;0;0;15
29359013;Free;0;0;0;15
29359029;Free;0;0;0;15
29359030;Free;0;0;0;15
29359033;Free;0;0;0;15
29359042;Free;0;0;0;15
29362100;Free;0;0;0;15
29362200;Free;0;0;0;15
29362300;Free;0;0;0;15
29362401;Free;0;0;0;15
29362500;Free;0;0;0;15
29362600;Free;0;0;0;15
29362700;Free;0;0;0;15
29362800;Free;0;0;0;15
29362910;Free;0;0;0;15
29362916;Free;0;0;0;15
29362920;Free;0;0;0;15
29362950;Free;0;0;0;15
29369001;Free;0;0;0;15
29371100;Free;0;0;0;15
29371200;Free;0;0;0;15
29371900;Free;0;0;0;15
29372100;Free;0;0;0;15
29372200;Free;0;0;0;15
29372310;Free;0;0;0;15
29372325;Free;0;0;0;15
29372350;Free;0;0;0;15
29372910;Free;0;0;0;15
29372990;Free;0;0;0;15
29375000;Free;0;0;0;15
29379005;Free;0;0;0;15
29379010;Free;0;0;0;15
29379020;Free;0;0;0;15
29379040;Free;0;0;0;15
29379045;Free;0;0;0;15
29379090;Free;0;0;0;15
29391100;Free;0;0;0;15
29391910;Free;0;0;0;15
29391920;Free;0;0;0;15
29391950;Free;0;0;0;15
29392000;Free;0;0;0;15
29393000;Free;0;0;0;15
29394100;Free;0;0;0;15
29394200;Free;0;0;0;15
29394300;Free;0;0;0;15
29394400;Free;0;0;0;15
29394500;Free;0;0;0;15
29394903;Free;0;0;0;15
29395100;Free;0;0;0;15
29395900;Free;0;0;0;15
29396100;Free;0;0;0;15
29396200;Free;0;0;0;15
29396300;Free;0;0;0;15
29396900;Free;0;0;0;15
29397200;Free;0;0;0;15
29397900;Free;0;0;0;15
29400020;Free;0;0;0;15
29411010;Free;0;0;0;15
29411020;Free;0;0;0;15
29411030;Free;0;0;0;15
29411050;Free;0;0;0;15
29412050;Free;0;0;0;15
29413000;Free;0;0;0;15
29414000;Free;0;0;0;15
29415000;Free;0;0;0;15
29419010;Free;0;0;0;15
29419030;Free;0;0;0;15
29419050;Free;0;0;0;15
29420003;Free;0;0;0;15
30012000;Free;0;0;0;15
30019001;Free;0;0;0;15
30021200;Free;0;0;0;15
30021300;Free;0;0;0;15
30021400;Free;0;0;0;15
30021500;Free;0;0;0;15
30024100;Free;0;0;0;15
30024200;Free;0;0;0;15
30024900;Free;0;0;0;15
30025100;Free;0;0;0;15
30025900;Free;0;0;0;15
30029010;Free;0;0;0;15
30029052;Free;0;0;0;15
30031000;Free;0;0;0;15
30032000;Free;0;0;0;15
30033100;Free;0;0;0;15
30033910;Free;0;0;0;15
30033950;Free;0;0;0;15
30034100;Free;0;0;0;15
30034200;Free;0;0;0;15
30034300;Free;0;0;0;15
30034900;Free;0;0;0;15
30036000;Free;0;0;0;15
30039001;Free;0;0;0;15
30041010;Free;0;0;0;15
30041050;Free;0;0;0;15
30042000;Free;0;0;0;15
30043100;Free;0;0;0;15
30043200;Free;0;0;0;15
30043900;Free;0;0;0;15
30044100;Free;0;0;0;15
30044200;Free;0;0;0;15
30044300;Free;0;0;0;15
30044900;Free;0;0;0;15
30045010;Free;0;0;0;15
30045020;Free;0;0;0;15
30045030;Free;0;0;0;15
30045040;Free;0;0;0;15
30045050;Free;0;0;0;15
30046000;Free;0;0;0;15
30049010;Free;0;0;0;15
30049092;Free;0;0;0;15
30051010;Free;0;0;0;15
30051050;Free;0;0;0;15
30059010;Free;0;0;0;15
30059050;Free;0;0;0;15
30061001;Free;0;0;0;15
30063010;Free;0;0;0;15
30063050;Free;0;0;0;15
30064000;Free;0;0;0;15
30065000;Free;0;0;0;15
30066000;Free;0;0;0;15
30069200;Free;0;0;0;15
30069310;Free;0;0;0;15
31010000;Free;0;0;0;15
31021000;Free;0;0;0;15
31022100;Free;0;0;0;15
31022900;Free;0;0;0;15
31023000;Free;0;0;0;15
31024000;Free;0;0;0;15
31025000;Free;0;0;0;15
31026000;Free;0;0;0;15
31028000;Free;0;0;0;15
31029001;Free;0;0;0;15
31031100;Free;0;0;0;15
31031900;Free;0;0;0;15
31039001;Free;0;0;0;15
31042000;Free;0;0;0;15
31043000;Free;0;0;0;15
31049001;Free;0;0;0;15
31051000;Free;0;0;0;15
31052000;Free;0;0;0;15
31053000;Free;0;0;0;15
31054000;Free;0;0;0;15
31055100;Free;0;0;0;15
31055900;Free;0;0;0;15
31056000;Free;0;0;0;15
31059000;Free;0;0;0;15
32011000;Free;0;0;0;15
32012000;Free;0;0;0;15
32019025;Free;0;0;0;15
32029010;Free;0;0;0;15
32030010;Free;0;0;0;15
32030030;Free;0;0;0;15
32041118;Free;0;0;0;15
32041205;Free;0;0;0;15
32041213;Free;0;0;0;15
32041345;Free;0;0;0;15
32041525;Free;0;0;0;15
32041708;Free;0;0;0;15
32041740;Free;0;0;0;15
32041906;Free;0;0;0;15
32042040;Free;0;0;0;15
32050005;Free;0;0;0;15
32064940;Free;0;0;0;15
32149010;Free;0;0;0;15
32151110;Free;0;0;0;15
32151910;Free;0;0;0;15
33011951;Free;0;0;0;15
33012500;Free;0;0;0;15
33012951;Free;0;0;0;15
33013000;Free;0;0;0;15
33019050;Free;0;0;0;15
33021010;Free;0;0;0;15
33021020;Free;0;0;0;15
33021090;Free;0;0;0;15
33029010;Free;0;0;0;15
33029020;Free;0;0;0;15
33030010;Free;0;0;0;15
33030020;Free;0;0;0;15
33030030;Free;0;0;0;15
33041000;Free;0;0;0;15
33042000;Free;0;0;0;15
33043000;Free;0;0;0;15
33049100;Free;0;0;0;15
33049910;Free;0;0;0;15
33049950;Free;0;0;0;15
33051000;Free;0;0;0;15
33052000;Free;0;0;0;15
33053000;Free;0;0;0;15
33059000;Free;0;0;0;15
33061000;Free;0;0;0;15
33062000;Free;0;0;0;15
33069000;Free;0;0;0;15
34011110;Free;0;0;0;15
34011150;Free;0;0;0;15
34011900;Free;0;0;0;15
34012000;Free;0;0;0;15
34013050;Free;0;0;0;15
34025051;Free;0;0;0;15
34042000;Free;0;0;0;15
34049010;Free;0;0;0;15
34049051;Free;0;0;0;15
34051000;Free;0;0;0;15
34052000;Free;0;0;0;15
34053000;Free;0;0;0;15
34054000;Free;0;0;0;15
34059000;Free;0;0;0;15
34060000;Free;0;0;0;15
34070020;Free;0;0;0;15
34070040;Free;0;0;0;15
35011050;Free;0;0;0;15
35022000;Free;0;0;0;15
35029000;Free;0;0;0;15
35069110;Free;0;0;0;15
35071000;Free;0;0;0;15
35079020;Free;0;0;0;15
35079070;Free;0;0;0;15
36020000;Free;0;0;0;15
36050000;Free;0;0;0;15
36061000;Free;0;0;0;15
36069040;Free;0;0;0;15
37013000;Free;0;0;0;15
37019930;Free;0;0;0;15
37019960;Free;0;0;0;15
37025500;Free;0;0;0;15
37025600;Free;0;0;0;15
37029700;Free;0;0;0;15
37040000;Free;0;0;0;15
37050000;Free;0;0;0;15
37061060;Free;0;0;0;15
37069000;Free;0;0;0;15
37079031;Free;0;0;0;15
37079032;Free;0;0;0;15
37079060;Free;0;0;0;15
38011050;Free;0;0;0;15
38012000;Free;0;0;0;15
38030000;Free;0;0;0;15
38040010;Free;0;0;0;15
38059010;Free;0;0;0;15
38089115;Free;0;0;0;15
38089205;Free;0;0;0;15
38089224;Free;0;0;0;15
38089305;Free;0;0;0;15
38089904;Free;0;0;0;15
38089930;Free;0;0;0;15
38109020;Free;0;0;0;15
38111110;Free;0;0;0;15
38111150;Free;0;0;0;15
38123930;Free;0;0;0;15
38123970;Free;0;0;0;15
38130010;Free;0;0;0;15
38151100;Free;0;0;0;15
38151200;Free;0;0;0;15
38151900;Free;0;0;0;15
38159030;Free;0;0;0;15
38160010;Free;0;0;0;15
38180000;Free;0;0;0;15
38221100;Free;0;0;0;15
38221200;Free;0;0;0;15
38221300;Free;0;0;0;15
38221900;Free;0;0;0;15
38229000;Free;0;0;0;15
38244020;Free;0;0;0;15
38245000;Free;0;0;0;15
38249911;Free;0;0;0;15
38249921;Free;0;0;0;15
38249926;Free;0;0;0;15
38249939;Free;0;0;0;15
38249970;Free;0;0;0;15
38251001;Free;0;0;0;15
38252000;Free;0;0;0;15
38253000;Free;0;0;0;15
38254100;Free;0;0;0;15
38254900;Free;0;0;0;15
38255000;Free;0;0;0;15
38256100;Free;0;0;0;15
38256900;Free;0;0;0;15
38259001;Free;0;0;0;15
39013020;Free;0;0;0;15
39019010;Free;0;0;0;15
39022010;Free;0;0;0;15
39043020;Free;0;0;0;15
39046910;Free;0;0;0;15
39049010;Free;0;0;0;15
39059930;Free;0;0;0;15
39069010;Free;0;0;0;15
39079120;Free;0;0;0;15
39079920;Free;0;0;0;15
39089020;Free;0;0;0;15
39095010;Free;0;0;0;15
39119010;Free;0;0;0;15
39119015;Free;0;0;0;15
39119035;Free;0;0;0;15
39119070;Free;0;0;0;15
39139010;Free;0;0;0;15
39140020;Free;0;0;0;15
39151000;Free;0;0;0;15
39152000;Free;0;0;0;15
39153000;Free;0;0;0;15
39159000;Free;0;0;0;15
39171060;Free;0;0;0;15
39205940;Free;0;0;0;15
39231020;Free;0;0;0;15
39262010;Free;0;0;0;15
39262020;Free;0;0;0;15
39262060;Free;0;0;0;15
39269094;Free;0;0;0;15
39269096;Free;0;0;0;15
40011000;Free;0;0;0;15
40012100;Free;0;0;0;15
40012200;Free;0;0;0;15
40012900;Free;0;0;0;15
40013000;Free;0;0;0;15
40021100;Free;0;0;0;15
40021900;Free;0;0;0;15
40022000;Free;0;0;0;15
40023100;Free;0;0;0;15
40023900;Free;0;0;0;15
40024100;Free;0;0;0;15
40024900;Free;0;0;0;15
40025100;Free;0;0;0;15
40025900;Free;0;0;0;15
40026000;Free;0;0;0;15
40027000;Free;0;0;0;15
40028000;Free;0;0;0;15
40029100;Free;0;0;0;15
40029900;Free;0;0;0;15
40030000;Free;0;0;0;15
40040000;Free;0;0;0;15
40051000;Free;0;0;0;15
40052000;Free;0;0;0;15
40059100;Free;0;0;0;15
40059900;Free;0;0;0;15
40069010;Free;0;0;0;15
40070000;Free;0;0;0;15
40081110;Free;0;0;0;15
40081920;Free;0;0;0;15
40081940;Free;0;0;0;15
40082100;Free;0;0;0;15
40113000;Free;0;0;0;15
40114000;Free;0;0;0;15
40115000;Free;0;0;0;15
40117000;Free;0;0;0;15
40118010;Free;0;0;0;15
40119010;Free;0;0;0;15
40121300;Free;0;0;0;15
40121920;Free;0;0;0;15
40122010;Free;0;0;0;15
40122015;Free;0;0;0;15
40122045;Free;0;0;0;15
40122060;Free;0;0;0;15
40122080;Free;0;0;0;15
40129010;Free;0;0;0;15
40129030;Free;0;0;0;15
40129070;Free;0;0;0;15
40132000;Free;0;0;0;15
40139010;Free;0;0;0;15
40141000;Free;0;0;0;15
40149010;Free;0;0;0;15
40151210;Free;0;0;0;15
40161000;Free;0;0;0;15
40169930;Free;0;0;0;15
40169935;Free;0;0;0;15
41012010;Free;0;0;0;15
41012020;Free;0;0;0;15
41015010;Free;0;0;0;15
41015020;Free;0;0;0;15
41019010;Free;0;0;0;15
41021010;Free;0;0;0;15
41021020;Free;0;0;0;15
41022100;Free;0;0;0;15
41022910;Free;0;0;0;15
41022920;Free;0;0;0;15
41032010;Free;0;0;0;15
41032030;Free;0;0;0;15
41033010;Free;0;0;0;15
41039011;Free;0;0;0;15
41039012;Free;0;0;0;15
41041110;Free;0;0;0;15
41041910;Free;0;0;0;15
41044110;Free;0;0;0;15
41044910;Free;0;0;0;15
41064000;Free;0;0;0;15
41071110;Free;0;0;0;15
41071210;Free;0;0;0;15
41071910;Free;0;0;0;15
41133030;Free;0;0;0;15
41133060;Free;0;0;0;15
41151000;Free;0;0;0;15
41152000;Free;0;0;0;15
42023285;Free;0;0;0;15
42029930;Free;0;0;0;15
42032140;Free;0;0;0;15
42032170;Free;0;0;0;15
42034060;Free;0;0;0;15
42050010;Free;0;0;0;15
42050020;Free;0;0;0;15
42050080;Free;0;0;0;15
42060090;Free;0;0;0;15
43011000;Free;0;0;0;15
43013000;Free;0;0;0;15
43016060;Free;0;0;0;15
43018002;Free;0;0;0;15
43019000;Free;0;0;0;15
43039000;Free;0;0;0;15
44011100;Free;0;0;0;15
44011200;Free;0;0;0;15
44012100;Free;0;0;0;15
44012200;Free;0;0;0;15
44013100;Free;0;0;0;15
44013200;Free;0;0;0;15
44013920;Free;0;0;0;15
44013942;Free;0;0;0;15
44014100;Free;0;0;0;15
44014900;Free;0;0;0;15
44021000;Free;0;0;0;15
44022000;Free;0;0;0;15
44029001;Free;0;0;0;15
44031100;Free;0;0;0;15
44031200;Free;0;0;0;15
44032101;Free;0;0;0;15
44032201;Free;0;0;0;15
44032301;Free;0;0;0;15
44032401;Free;0;0;0;15
44032501;Free;0;0;0;15
44032601;Free;0;0;0;15
44034100;Free;0;0;0;15
44034200;Free;0;0;0;15
44034902;Free;0;0;0;15
44039100;Free;0;0;0;15
44039301;Free;0;0;0;15
44039401;Free;0;0;0;15
44039501;Free;0;0;0;15
44039601;Free;0;0;0;15
44039700;Free;0;0;0;15
44039800;Free;0;0;0;15
44039901;Free;0;0;0;15
44041000;Free;0;0;0;15
44042000;Free;0;0;0;15
44061100;Free;0;0;0;15
44061200;Free;0;0;0;15
44069100;Free;0;0;0;15
44069200;Free;0;0;0;15
44071100;Free;0;0;0;15
44071200;Free;0;0;0;15
44071300;Free;0;0;0;15
44071400;Free;0;0;0;15
44071900;Free;0;0;0;15
44072100;Free;0;0;0;15
44072200;Free;0;0;0;15
44072301;Free;0;0;0;15
44072500;Free;0;0;0;15
44072600;Free;0;0;0;15
44072700;Free;0;0;0;15
44072800;Free;0;0;0;15
44072902;Free;0;0;0;15
44079100;Free;0;0;0;15
44079200;Free;0;0;0;15
44079300;Free;0;0;0;15
44079400;Free;0;0;0;15
44079500;Free;0;0;0;15
44079600;Free;0;0;0;15
44079700;Free;0;0;0;15
44079902;Free;0;0;0;15
44081001;Free;0;0;0;15
44083101;Free;0;0;0;15
44083902;Free;0;0;0;15
44089001;Free;0;0;0;15
44091010;Free;0;0;0;15
44091020;Free;0;0;0;15
44091040;Free;0;0;0;15
44091045;Free;0;0;0;15
44091050;Free;0;0;0;15
44091060;Free;0;0;0;15
44091090;Free;0;0;0;15
44092190;Free;0;0;0;15
44092210;Free;0;0;0;15
44092225;Free;0;0;0;15
44092240;Free;0;0;0;15
44092250;Free;0;0;0;15
44092260;Free;0;0;0;15
44092290;Free;0;0;0;15
44092911;Free;0;0;0;15
44092926;Free;0;0;0;15
44092941;Free;0;0;0;15
44092951;Free;0;0;0;15
44092961;Free;0;0;0;15
44092991;Free;0;0;0;15
44101100;Free;0;0;0;15
44101200;Free;0;0;0;15
44101900;Free;0;0;0;15
44109000;Free;0;0;0;15
44111210;Free;0;0;0;15
44111230;Free;0;0;0;15
44111260;Free;0;0;0;15
44111310;Free;0;0;0;15
44111330;Free;0;0;0;15
44111360;Free;0;0;0;15
44111410;Free;0;0;0;15
44111430;Free;0;0;0;15
44111460;Free;0;0;0;15
44119210;Free;0;0;0;15
44119220;Free;0;0;0;15
44119230;Free;0;0;0;15
44119310;Free;0;0;0;15
44119330;Free;0;0;0;15
44119360;Free;0;0;0;15
44119400;Free;0;0;0;15
44121090;Free;0;0;0;15
44123106;Free;0;0;0;15
44123306;Free;0;0;0;15
44123910;Free;0;0;0;15
44124100;Free;0;0;0;15
44124200;Free;0;0;0;15
44124900;Free;0;0;0;15
44125110;Free;0;0;0;15
44125151;Free;0;0;0;15
44125210;Free;0;0;0;15
44125251;Free;0;0;0;15
44125960;Free;0;0;0;15
44125995;Free;0;0;0;15
44129106;Free;0;0;0;15
44129110;Free;0;0;0;15
44129151;Free;0;0;0;15
44129207;Free;0;0;0;15
44129211;Free;0;0;0;15
44129252;Free;0;0;0;15
44129958;Free;0;0;0;15
44129961;Free;0;0;0;15
44129997;Free;0;0;0;15
44151030;Free;0;0;0;15
44151060;Free;0;0;0;15
44152040;Free;0;0;0;15
44160030;Free;0;0;0;15
44160060;Free;0;0;0;15
44170020;Free;0;0;0;15
44170040;Free;0;0;0;15
44170060;Free;0;0;0;15
44185000;Free;0;0;0;15
44187310;Free;0;0;0;15
44187320;Free;0;0;0;15
44187360;Free;0;0;0;15
44187410;Free;0;0;0;15
44187420;Free;0;0;0;15
44189110;Free;0;0;0;15
44189910;Free;0;0;0;15
44209020;Free;0;0;0;15
44209065;Free;0;0;0;15
44219110;Free;0;0;0;15
44219150;Free;0;0;0;15
44219170;Free;0;0;0;15
44219188;Free;0;0;0;15
44219193;Free;0;0;0;15
44219194;Free;0;0;0;15
44219910;Free;0;0;0;15
44219915;Free;0;0;0;15
44219950;Free;0;0;0;15
44219970;Free;0;0;0;15
44219988;Free;0;0;0;15
44219993;Free;0;0;0;15
44219994;Free;0;0;0;15
45011000;Free;0;0;0;15
45019020;Free;0;0;0;15
45019040;Free;0;0;0;15
45020000;Free;0;0;0;15
45031020;Free;0;0;0;15
45031030;Free;0;0;0;15
45031040;Free;0;0;0;15
45031060;Free;0;0;0;15
45039020;Free;0;0;0;15
45039040;Free;0;0;0;15
45041010;Free;0;0;0;15
45041020;Free;0;0;0;15
45041030;Free;0;0;0;15
45041040;Free;0;0;0;15
45041045;Free;0;0;0;15
45041047;Free;0;0;0;15
45041050;Free;0;0;0;15
45049000;Free;0;0;0;15
46012180;Free;0;0;0;15
46012280;Free;0;0;0;15
46012980;Free;0;0;0;15
46019301;Free;0;0;0;15
46019440;Free;0;0;0;15
46021107;Free;0;0;0;15
46021135;Free;0;0;0;15
46021214;Free;0;0;0;15
46021235;Free;0;0;0;15
46021914;Free;0;0;0;15
46021917;Free;0;0;0;15
46021935;Free;0;0;0;15
46021960;Free;0;0;0;15
47010000;Free;0;0;0;15
47020000;Free;0;0;0;15
47031100;Free;0;0;0;15
47031900;Free;0;0;0;15
47032100;Free;0;0;0;15
47032900;Free;0;0;0;15
47041100;Free;0;0;0;15
47041900;Free;0;0;0;15
47042100;Free;0;0;0;15
47042900;Free;0;0;0;15
47050000;Free;0;0;0;15
47061000;Free;0;0;0;15
47062000;Free;0;0;0;15
47063000;Free;0;0;0;15
47069100;Free;0;0;0;15
47069201;Free;0;0;0;15
47069301;Free;0;0;0;15
47071000;Free;0;0;0;15
47072000;Free;0;0;0;15
47073000;Free;0;0;0;15
47079000;Free;0;0;0;15
48010001;Free;0;0;0;15
48021000;Free;0;0;0;15
48022010;Free;0;0;0;15
48022020;Free;0;0;0;15
48022040;Free;0;0;0;15
48024000;Free;0;0;0;15
48025410;Free;0;0;0;15
48025420;Free;0;0;0;15
48025431;Free;0;0;0;15
48025450;Free;0;0;0;15
48025461;Free;0;0;0;15
48025510;Free;0;0;0;15
48025520;Free;0;0;0;15
48025530;Free;0;0;0;15
48025540;Free;0;0;0;15
48025560;Free;0;0;0;15
48025570;Free;0;0;0;15
48025610;Free;0;0;0;15
48025620;Free;0;0;0;15
48025630;Free;0;0;0;15
48025640;Free;0;0;0;15
48025660;Free;0;0;0;15
48025670;Free;0;0;0;15
48025710;Free;0;0;0;15
48025720;Free;0;0;0;15
48025730;Free;0;0;0;15
48025740;Free;0;0;0;15
48025810;Free;0;0;0;15
48025820;Free;0;0;0;15
48025850;Free;0;0;0;15
48025860;Free;0;0;0;15
48026110;Free;0;0;0;15
48026120;Free;0;0;0;15
48026131;Free;0;0;0;15
48026150;Free;0;0;0;15
48026160;Free;0;0;0;15
48026210;Free;0;0;0;15
48026220;Free;0;0;0;15
48026230;Free;0;0;0;15
48026250;Free;0;0;0;15
48026261;Free;0;0;0;15
48026910;Free;0;0;0;15
48026920;Free;0;0;0;15
48026930;Free;0;0;0;15
48030020;Free;0;0;0;15
48030040;Free;0;0;0;15
48041100;Free;0;0;0;15
48041900;Free;0;0;0;15
48042100;Free;0;0;0;15
48042900;Free;0;0;0;15
48043110;Free;0;0;0;15
48043120;Free;0;0;0;15
48043140;Free;0;0;0;15
48043160;Free;0;0;0;15
48043920;Free;0;0;0;15
48043940;Free;0;0;0;15
48043960;Free;0;0;0;15
48044120;Free;0;0;0;15
48044140;Free;0;0;0;15
48044200;Free;0;0;0;15
48044900;Free;0;0;0;15
48045100;Free;0;0;0;15
48045200;Free;0;0;0;15
48045900;Free;0;0;0;15
48051100;Free;0;0;0;15
48051210;Free;0;0;0;15
48051220;Free;0;0;0;15
48051910;Free;0;0;0;15
48051920;Free;0;0;0;15
48052450;Free;0;0;0;15
48052470;Free;0;0;0;15
48052490;Free;0;0;0;15
48052500;Free;0;0;0;15
48053000;Free;0;0;0;15
48054000;Free;0;0;0;15
48055000;Free;0;0;0;15
48059110;Free;0;0;0;15
48059120;Free;0;0;0;15
48059150;Free;0;0;0;15
48059170;Free;0;0;0;15
48059190;Free;0;0;0;15
48059220;Free;0;0;0;15
48059240;Free;0;0;0;15
48059320;Free;0;0;0;15
48059340;Free;0;0;0;15
48061000;Free;0;0;0;15
48062000;Free;0;0;0;15
48063000;Free;0;0;0;15
48064000;Free;0;0;0;15
48070010;Free;0;0;0;15
48070091;Free;0;0;0;15
48070092;Free;0;0;0;15
48070094;Free;0;0;0;15
48081000;Free;0;0;0;15
48084000;Free;0;0;0;15
48089020;Free;0;0;0;15
48089040;Free;0;0;0;15
48089060;Free;0;0;0;15
48092020;Free;0;0;0;15
48092040;Free;0;0;0;15
48099020;Free;0;0;0;15
48099040;Free;0;0;0;15
48099060;Free;0;0;0;15
48099071;Free;0;0;0;15
48099080;Free;0;0;0;15
48101311;Free;0;0;0;15
48101313;Free;0;0;0;15
48101319;Free;0;0;0;15
48101320;Free;0;0;0;15
48101350;Free;0;0;0;15
48101360;Free;0;0;0;15
48101370;Free;0;0;0;15
48101411;Free;0;0;0;15
48101413;Free;0;0;0;15
48101419;Free;0;0;0;15
48101420;Free;0;0;0;15
48101450;Free;0;0;0;15
48101460;Free;0;0;0;15
48101470;Free;0;0;0;15
48101911;Free;0;0;0;15
48101913;Free;0;0;0;15
48101919;Free;0;0;0;15
48101920;Free;0;0;0;15
48102210;Free;0;0;0;15
48102250;Free;0;0;0;15
48102260;Free;0;0;0;15
48102270;Free;0;0;0;15
48102910;Free;0;0;0;15
48102950;Free;0;0;0;15
48102960;Free;0;0;0;15
48102970;Free;0;0;0;15
48103110;Free;0;0;0;15
48103130;Free;0;0;0;15
48103165;Free;0;0;0;15
48103210;Free;0;0;0;15
48103230;Free;0;0;0;15
48103265;Free;0;0;0;15
48103912;Free;0;0;0;15
48103914;Free;0;0;0;15
48103930;Free;0;0;0;15
48103965;Free;0;0;0;15
48109212;Free;0;0;0;15
48109214;Free;0;0;0;15
48109230;Free;0;0;0;15
48109265;Free;0;0;0;15
48109910;Free;0;0;0;15
48109930;Free;0;0;0;15
48109965;Free;0;0;0;15
48111011;Free;0;0;0;15
48111021;Free;0;0;0;15
48114110;Free;0;0;0;15
48114121;Free;0;0;0;15
48114130;Free;0;0;0;15
48114910;Free;0;0;0;15
48114921;Free;0;0;0;15
48114930;Free;0;0;0;15
48115120;Free;0;0;0;15
48115140;Free;0;0;0;15
48115160;Free;0;0;0;15
48115920;Free;0;0;0;15
48115940;Free;0;0;0;15
48115960;Free;0;0;0;15
48116040;Free;0;0;0;15
48116060;Free;0;0;0;15
48119010;Free;0;0;0;15
48119020;Free;0;0;0;15
48119030;Free;0;0;0;15
48119040;Free;0;0;0;15
48119060;Free;0;0;0;15
48119080;Free;0;0;0;15
48119090;Free;0;0;0;15
48120000;Free;0;0;0;15
48131000;Free;0;0;0;15
48132000;Free;0;0;0;15
48139000;Free;0;0;0;15
48142000;Free;0;0;0;15
48149002;Free;0;0;0;15
